tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
1653,397,38,TRANSFER,244.71,2025-05-07T00:00:00Z,False,-1
1654,1146,147,TRANSFER,543.9,2025-05-07T00:00:00Z,False,-1
1655,741,952,TRANSFER,652.26,2025-05-07T00:00:00Z,False,-1
1656,910,11,TRANSFER,149.35,2025-05-07T00:00:00Z,False,-1
1657,906,56,TRANSFER,585.64,2025-05-07T00:00:00Z,False,-1
1658,69,1161,TRANSFER,920.49,2025-05-07T00:00:00Z,True,71
1659,69,60,TRANSFER,224.04,2025-05-07T00:00:00Z,False,-1
1660,1024,118,TRANSFER,500.6,2025-05-07T00:00:00Z,True,22
1661,118,145,TRANSFER,451.49,2025-05-07T00:00:00Z,False,-1
1662,1351,23,TRANSFER,471.1,2025-05-07T00:00:00Z,False,-1
1663,1354,345,TRANSFER,789.63,2025-05-07T00:00:00Z,False,-1
1664,1385,154,TRANSFER,459.33,2025-05-07T00:00:00Z,False,-1
1665,881,30,TRANSFER,774.31,2025-05-07T00:00:00Z,False,-1
1666,881,36,TRANSFER,157.57,2025-05-07T00:00:00Z,False,-1
1667,1171,648,TRANSFER,376.9,2025-05-07T00:00:00Z,False,-1
1668,111,320,TRANSFER,334.51,2025-05-07T00:00:00Z,False,-1
1669,1417,47,TRANSFER,928.63,2025-05-07T00:00:00Z,False,-1
1670,959,15,TRANSFER,210.51,2025-05-07T00:00:00Z,False,-1
1671,1394,30,TRANSFER,506.76,2025-05-07T00:00:00Z,False,-1
1672,60,95,TRANSFER,268.37,2025-05-07T00:00:00Z,False,-1
1673,1196,1037,TRANSFER,413.42,2025-05-07T00:00:00Z,False,-1
1674,608,264,TRANSFER,102.85,2025-05-07T00:00:00Z,False,-1
1675,606,50,TRANSFER,367.92,2025-05-07T00:00:00Z,False,-1
1676,292,172,TRANSFER,227.84,2025-05-07T00:00:00Z,False,-1
1677,1364,1300,TRANSFER,672.76,2025-05-07T00:00:00Z,False,-1
1678,1441,308,TRANSFER,845.45,2025-05-07T00:00:00Z,False,-1
1679,1441,308,TRANSFER,858.54,2025-05-07T00:00:00Z,False,-1
1680,961,11,TRANSFER,176.14,2025-05-07T00:00:00Z,False,-1
1681,961,1086,TRANSFER,557.33,2025-05-07T00:00:00Z,False,-1
1682,939,18,TRANSFER,770.21,2025-05-07T00:00:00Z,False,-1
1683,1355,767,TRANSFER,654.37,2025-05-07T00:00:00Z,False,-1
1684,291,69,TRANSFER,798.21,2025-05-07T00:00:00Z,False,-1
1685,789,22,TRANSFER,369.56,2025-05-07T00:00:00Z,False,-1
1686,932,1221,TRANSFER,248.14,2025-05-07T00:00:00Z,False,-1
1687,54,44,TRANSFER,543.08,2025-05-07T00:00:00Z,False,-1
1688,512,315,TRANSFER,383.99,2025-05-07T00:00:00Z,False,-1
1689,1336,13,TRANSFER,957.71,2025-05-07T00:00:00Z,False,-1
1690,612,15,TRANSFER,343.4,2025-05-07T00:00:00Z,False,-1
1691,612,15,TRANSFER,158.48,2025-05-07T00:00:00Z,False,-1
1692,80,1239,TRANSFER,537.98,2025-05-07T00:00:00Z,False,-1
1693,130,43,TRANSFER,565.16,2025-05-07T00:00:00Z,False,-1
1694,614,66,TRANSFER,220.78,2025-05-07T00:00:00Z,False,-1
1695,602,33,TRANSFER,738.84,2025-05-07T00:00:00Z,False,-1
1696,1147,38,TRANSFER,664.31,2025-05-07T00:00:00Z,False,-1
1697,615,972,TRANSFER,526.67,2025-05-07T00:00:00Z,False,-1
1698,92,612,TRANSFER,429.77,2025-05-07T00:00:00Z,False,-1
1699,1280,23,TRANSFER,579.01,2025-05-07T00:00:00Z,False,-1
1700,1300,1364,TRANSFER,933.21,2025-05-07T00:00:00Z,False,-1
1701,1384,166,TRANSFER,554.92,2025-05-07T00:00:00Z,False,-1
1702,922,11,TRANSFER,980.22,2025-05-07T00:00:00Z,False,-1
1703,287,34,TRANSFER,182.85,2025-05-07T00:00:00Z,False,-1
1704,387,18,TRANSFER,460.37,2025-05-07T00:00:00Z,False,-1
1705,387,18,TRANSFER,203.61,2025-05-07T00:00:00Z,False,-1
1706,123,41,TRANSFER,142.62,2025-05-07T00:00:00Z,False,-1
1707,129,1174,TRANSFER,965.31,2025-05-07T00:00:00Z,True,35
1708,129,14,TRANSFER,965.31,2025-05-07T00:00:00Z,True,35
1709,52,33,TRANSFER,335.24,2025-05-07T00:00:00Z,False,-1
1710,122,46,TRANSFER,967.1,2025-05-07T00:00:00Z,False,-1
1711,1347,35,TRANSFER,889.06,2025-05-07T00:00:00Z,False,-1
1712,1347,324,TRANSFER,606.16,2025-05-07T00:00:00Z,False,-1
1713,112,17,TRANSFER,550.85,2025-05-07T00:00:00Z,False,-1
1714,950,20,TRANSFER,27.82,2025-05-07T00:00:00Z,False,-1
1715,950,20,TRANSFER,21.38,2025-05-07T00:00:00Z,False,-1
1716,1179,110,TRANSFER,397.83,2025-05-07T00:00:00Z,True,60
1717,530,197,TRANSFER,843.93,2025-05-07T00:00:00Z,True,60
1718,886,43,TRANSFER,271.89,2025-05-07T00:00:00Z,False,-1
1719,886,58,TRANSFER,778.86,2025-05-07T00:00:00Z,False,-1
1720,886,43,TRANSFER,591.74,2025-05-07T00:00:00Z,False,-1
1721,968,4,TRANSFER,345.62,2025-05-07T00:00:00Z,False,-1
1722,1372,1070,TRANSFER,632.07,2025-05-07T00:00:00Z,False,-1
1723,75,644,TRANSFER,759.62,2025-05-07T00:00:00Z,False,-1
1724,862,13,TRANSFER,873.64,2025-05-07T00:00:00Z,False,-1
1725,104,283,TRANSFER,290.66,2025-05-07T00:00:00Z,True,45
1726,104,56,TRANSFER,788.65,2025-05-07T00:00:00Z,False,-1
1727,619,981,TRANSFER,904.36,2025-05-07T00:00:00Z,False,-1
1728,1323,16,TRANSFER,10.54,2025-05-07T00:00:00Z,False,-1
1729,1323,40,TRANSFER,854.74,2025-05-07T00:00:00Z,False,-1
1730,893,62,TRANSFER,813.41,2025-05-08T00:00:00Z,False,-1
1731,41,11,TRANSFER,737.69,2025-05-08T00:00:00Z,False,-1
1732,41,11,TRANSFER,966.22,2025-05-08T00:00:00Z,False,-1
1733,1340,80,TRANSFER,385.16,2025-05-08T00:00:00Z,False,-1
1734,496,1248,TRANSFER,270.16,2025-05-08T00:00:00Z,False,-1
1735,1420,56,TRANSFER,541.95,2025-05-08T00:00:00Z,False,-1
1736,211,43,TRANSFER,147.07,2025-05-08T00:00:00Z,False,-1
1737,1023,338,TRANSFER,590.87,2025-05-08T00:00:00Z,False,-1
1738,894,74,TRANSFER,805.27,2025-05-08T00:00:00Z,False,-1
1739,1424,111,TRANSFER,216.01,2025-05-08T00:00:00Z,False,-1
1740,107,118,TRANSFER,456.3,2025-05-08T00:00:00Z,False,-1
1741,1348,257,TRANSFER,284.54,2025-05-08T00:00:00Z,False,-1
1742,1107,104,TRANSFER,854.49,2025-05-08T00:00:00Z,False,-1
1743,1414,231,TRANSFER,291.12,2025-05-08T00:00:00Z,False,-1
1744,822,29,TRANSFER,798.54,2025-05-08T00:00:00Z,False,-1
1745,645,1403,TRANSFER,364.49,2025-05-08T00:00:00Z,False,-1
1746,1347,123,TRANSFER,503.49,2025-05-08T00:00:00Z,True,17
1747,396,8,TRANSFER,260.32,2025-05-08T00:00:00Z,False,-1
1748,396,71,TRANSFER,875.29,2025-05-08T00:00:00Z,False,-1
1749,14,13,TRANSFER,995.31,2025-05-08T00:00:00Z,False,-1
1750,63,116,TRANSFER,683.22,2025-05-08T00:00:00Z,False,-1
1751,74,16,TRANSFER,16.41,2025-05-08T00:00:00Z,False,-1
1752,74,16,TRANSFER,22.01,2025-05-08T00:00:00Z,False,-1
1753,26,21,TRANSFER,316.73,2025-05-08T00:00:00Z,False,-1
1754,968,24,TRANSFER,995.85,2025-05-08T00:00:00Z,False,-1
1755,659,36,TRANSFER,274.89,2025-05-08T00:00:00Z,False,-1
1756,595,35,TRANSFER,936.77,2025-05-08T00:00:00Z,False,-1
1757,918,7,TRANSFER,990.59,2025-05-08T00:00:00Z,False,-1
1758,277,32,TRANSFER,156.66,2025-05-08T00:00:00Z,False,-1
1759,405,197,TRANSFER,993.83,2025-05-08T00:00:00Z,False,-1
1760,402,956,TRANSFER,542.62,2025-05-08T00:00:00Z,False,-1
1761,114,968,TRANSFER,190.3,2025-05-08T00:00:00Z,True,44
1762,114,1045,TRANSFER,123.86,2025-05-08T00:00:00Z,False,-1
1763,114,1045,TRANSFER,187.98,2025-05-08T00:00:00Z,False,-1
1764,648,16,TRANSFER,22.12,2025-05-08T00:00:00Z,False,-1
1765,84,706,TRANSFER,843.76,2025-05-08T00:00:00Z,False,-1
1766,999,34,TRANSFER,157.52,2025-05-08T00:00:00Z,False,-1
1767,399,51,TRANSFER,772.5,2025-05-08T00:00:00Z,False,-1
1768,1132,18,TRANSFER,429.46,2025-05-08T00:00:00Z,False,-1
1769,64,61,TRANSFER,211.23,2025-05-08T00:00:00Z,False,-1
1770,767,23,TRANSFER,828.67,2025-05-08T00:00:00Z,False,-1
1771,1017,109,TRANSFER,989.46,2025-05-08T00:00:00Z,True,23
1772,19,27,TRANSFER,507.62,2025-05-08T00:00:00Z,False,-1
1773,751,65,TRANSFER,670.63,2025-05-08T00:00:00Z,False,-1
1774,77,1028,TRANSFER,184.32,2025-05-08T00:00:00Z,False,-1
1775,9,25,TRANSFER,433.53,2025-05-08T00:00:00Z,False,-1
1776,1337,54,TRANSFER,588.71,2025-05-08T00:00:00Z,False,-1
1777,1039,39,TRANSFER,612.24,2025-05-08T00:00:00Z,False,-1
1778,11,25,TRANSFER,754.37,2025-05-08T00:00:00Z,False,-1
1779,16,974,TRANSFER,27.86,2025-05-08T00:00:00Z,False,-1
1780,106,505,TRANSFER,330.24,2025-05-08T00:00:00Z,True,49
1781,1015,30,TRANSFER,652.53,2025-05-08T00:00:00Z,False,-1
1782,868,47,TRANSFER,123.66,2025-05-08T00:00:00Z,False,-1
1783,1343,324,TRANSFER,126.85,2025-05-08T00:00:00Z,False,-1
1784,1343,324,TRANSFER,703.85,2025-05-08T00:00:00Z,False,-1
1785,900,113,TRANSFER,349.23,2025-05-08T00:00:00Z,False,-1
1786,1264,15,TRANSFER,632.36,2025-05-08T00:00:00Z,False,-1
1787,1153,3,TRANSFER,781.74,2025-05-08T00:00:00Z,False,-1
1788,1152,112,TRANSFER,978.46,2025-05-08T00:00:00Z,False,-1
1789,1148,55,TRANSFER,120.15,2025-05-08T00:00:00Z,False,-1
1790,946,3,TRANSFER,982.5,2025-05-08T00:00:00Z,False,-1
1791,1305,53,TRANSFER,892.44,2025-05-08T00:00:00Z,False,-1
1792,1135,44,TRANSFER,677.71,2025-05-08T00:00:00Z,False,-1
1793,610,191,TRANSFER,606.69,2025-05-08T00:00:00Z,False,-1
1794,875,39,TRANSFER,697.16,2025-05-08T00:00:00Z,False,-1
1795,863,64,TRANSFER,949.7,2025-05-08T00:00:00Z,False,-1
1796,1422,58,TRANSFER,923.8,2025-05-08T00:00:00Z,False,-1
1797,977,26,TRANSFER,429.69,2025-05-08T00:00:00Z,False,-1
1798,615,69,TRANSFER,432.51,2025-05-08T00:00:00Z,False,-1
1799,1425,44,TRANSFER,381.91,2025-05-08T00:00:00Z,False,-1
1800,1429,28,TRANSFER,631.89,2025-05-08T00:00:00Z,False,-1
1801,1160,20,TRANSFER,6.46,2025-05-08T00:00:00Z,False,-1
1802,28,437,TRANSFER,520.25,2025-05-08T00:00:00Z,False,-1
1803,1428,40,TRANSFER,831.48,2025-05-08T00:00:00Z,False,-1
1804,288,122,TRANSFER,189.58,2025-05-08T00:00:00Z,False,-1
1805,914,1423,TRANSFER,628.46,2025-05-08T00:00:00Z,False,-1
1806,957,21,TRANSFER,586.25,2025-05-08T00:00:00Z,False,-1
1807,957,657,TRANSFER,943.59,2025-05-08T00:00:00Z,False,-1
1808,215,33,TRANSFER,240.87,2025-05-08T00:00:00Z,False,-1
1809,791,23,TRANSFER,193.58,2025-05-08T00:00:00Z,False,-1
1810,23,175,TRANSFER,498.78,2025-05-08T00:00:00Z,False,-1
1811,35,91,TRANSFER,743.75,2025-05-08T00:00:00Z,False,-1
1812,622,28,TRANSFER,114.77,2025-05-08T00:00:00Z,False,-1
1813,613,61,TRANSFER,382.44,2025-05-08T00:00:00Z,False,-1
1814,1365,547,TRANSFER,931.49,2025-05-08T00:00:00Z,False,-1
1815,1389,146,TRANSFER,743.21,2025-05-08T00:00:00Z,False,-1
1816,781,169,TRANSFER,561.17,2025-05-08T00:00:00Z,False,-1
1817,129,231,TRANSFER,207.68,2025-05-08T00:00:00Z,True,35
1818,783,98,TRANSFER,839.99,2025-05-08T00:00:00Z,False,-1
1819,1205,43,TRANSFER,412.43,2025-05-08T00:00:00Z,False,-1
1820,1021,24,TRANSFER,927.53,2025-05-08T00:00:00Z,False,-1
1821,603,50,TRANSFER,237.11,2025-05-08T00:00:00Z,False,-1
1822,1394,207,TRANSFER,965.87,2025-05-08T00:00:00Z,False,-1
1823,1187,31,TRANSFER,695.95,2025-05-08T00:00:00Z,False,-1
1824,1040,91,TRANSFER,364.93,2025-05-08T00:00:00Z,False,-1
1825,102,25,TRANSFER,478.66,2025-05-08T00:00:00Z,False,-1
1826,1439,196,TRANSFER,823.67,2025-05-08T00:00:00Z,False,-1
1827,403,755,TRANSFER,894.61,2025-05-08T00:00:00Z,False,-1
1828,1314,41,TRANSFER,901.0,2025-05-08T00:00:00Z,False,-1
1829,608,120,TRANSFER,956.47,2025-05-08T00:00:00Z,False,-1
1830,1276,698,TRANSFER,869.42,2025-05-08T00:00:00Z,False,-1
1831,1118,45,TRANSFER,570.13,2025-05-08T00:00:00Z,False,-1
1832,792,18,TRANSFER,893.87,2025-05-08T00:00:00Z,False,-1
1833,890,8,TRANSFER,645.8,2025-05-08T00:00:00Z,False,-1
1834,882,33,TRANSFER,589.45,2025-05-08T00:00:00Z,False,-1
1835,1130,68,TRANSFER,736.1,2025-05-08T00:00:00Z,False,-1
1836,116,29,TRANSFER,834.58,2025-05-08T00:00:00Z,False,-1
1837,104,721,TRANSFER,554.52,2025-05-08T00:00:00Z,True,45
1838,1157,14,TRANSFER,436.18,2025-05-08T00:00:00Z,False,-1
1839,1437,736,TRANSFER,286.49,2025-05-08T00:00:00Z,False,-1
1840,904,65,TRANSFER,926.6,2025-05-08T00:00:00Z,False,-1
1841,974,151,TRANSFER,823.94,2025-05-08T00:00:00Z,False,-1
1842,1179,110,TRANSFER,103.44,2025-05-08T00:00:00Z,False,-1
1843,1324,31,TRANSFER,894.86,2025-05-08T00:00:00Z,False,-1
1844,1324,31,TRANSFER,583.22,2025-05-08T00:00:00Z,False,-1
1845,1324,40,TRANSFER,561.09,2025-05-08T00:00:00Z,False,-1
1846,1356,19,TRANSFER,718.77,2025-05-08T00:00:00Z,False,-1
1847,1400,159,TRANSFER,809.31,2025-05-08T00:00:00Z,False,-1
1848,1406,16,TRANSFER,10.93,2025-05-08T00:00:00Z,False,-1
1849,1418,68,TRANSFER,595.44,2025-05-08T00:00:00Z,False,-1
1850,1155,166,TRANSFER,675.86,2025-05-08T00:00:00Z,False,-1
1851,907,129,TRANSFER,879.32,2025-05-08T00:00:00Z,False,-1
1852,907,193,TRANSFER,759.52,2025-05-08T00:00:00Z,False,-1
1853,1046,25,TRANSFER,135.16,2025-05-08T00:00:00Z,False,-1
1854,1369,31,TRANSFER,905.73,2025-05-08T00:00:00Z,False,-1
1855,1105,104,TRANSFER,541.37,2025-05-08T00:00:00Z,False,-1
1856,62,349,TRANSFER,244.92,2025-05-08T00:00:00Z,True,4
1857,1328,80,TRANSFER,383.67,2025-05-08T00:00:00Z,False,-1
1858,1388,197,TRANSFER,469.14,2025-05-08T00:00:00Z,False,-1
1859,954,35,TRANSFER,443.64,2025-05-08T00:00:00Z,False,-1
1860,522,26,TRANSFER,746.18,2025-05-08T00:00:00Z,False,-1
1861,599,4,TRANSFER,233.22,2025-05-08T00:00:00Z,False,-1
1862,1009,62,TRANSFER,383.78,2025-05-08T00:00:00Z,False,-1
1863,969,3,TRANSFER,489.52,2025-05-08T00:00:00Z,False,-1
1864,1311,27,TRANSFER,631.89,2025-05-08T00:00:00Z,False,-1
1865,944,128,TRANSFER,642.93,2025-05-08T00:00:00Z,False,-1
1866,53,9,TRANSFER,657.03,2025-05-08T00:00:00Z,False,-1
1867,53,9,TRANSFER,348.52,2025-05-08T00:00:00Z,False,-1
1868,629,30,TRANSFER,192.55,2025-05-08T00:00:00Z,False,-1
1869,1436,62,TRANSFER,470.49,2025-05-08T00:00:00Z,False,-1
1870,1382,52,TRANSFER,194.85,2025-05-08T00:00:00Z,False,-1
1871,910,911,TRANSFER,361.1,2025-05-08T00:00:00Z,False,-1
1872,910,911,TRANSFER,736.44,2025-05-08T00:00:00Z,False,-1
1873,71,43,TRANSFER,868.63,2025-05-08T00:00:00Z,False,-1
1874,3,41,TRANSFER,736.85,2025-05-08T00:00:00Z,False,-1
1875,1165,106,TRANSFER,251.34,2025-05-08T00:00:00Z,False,-1
1876,1404,147,TRANSFER,565.44,2025-05-08T00:00:00Z,False,-1
1877,943,240,TRANSFER,508.63,2025-05-08T00:00:00Z,False,-1
1878,1203,79,TRANSFER,153.61,2025-05-08T00:00:00Z,False,-1
1879,604,120,TRANSFER,791.43,2025-05-08T00:00:00Z,False,-1
1880,391,23,TRANSFER,848.68,2025-05-08T00:00:00Z,False,-1
1881,979,127,TRANSFER,502.87,2025-05-08T00:00:00Z,False,-1
1882,967,30,TRANSFER,179.35,2025-05-08T00:00:00Z,False,-1
1883,1395,1037,TRANSFER,278.5,2025-05-08T00:00:00Z,False,-1
1884,626,29,TRANSFER,280.13,2025-05-08T00:00:00Z,False,-1
1885,794,1028,TRANSFER,570.35,2025-05-08T00:00:00Z,False,-1
1886,937,43,TRANSFER,546.28,2025-05-08T00:00:00Z,False,-1
1887,12,58,TRANSFER,433.45,2025-05-08T00:00:00Z,False,-1
1888,936,62,TRANSFER,511.75,2025-05-08T00:00:00Z,False,-1
1889,936,69,TRANSFER,557.01,2025-05-08T00:00:00Z,False,-1
1890,1378,31,TRANSFER,799.57,2025-05-08T00:00:00Z,False,-1
1891,1110,116,TRANSFER,976.24,2025-05-08T00:00:00Z,False,-1
1892,1319,1416,TRANSFER,270.19,2025-05-08T00:00:00Z,False,-1
1893,345,725,TRANSFER,517.61,2025-05-08T00:00:00Z,True,25
1894,934,118,TRANSFER,847.76,2025-05-08T00:00:00Z,False,-1
1895,809,73,TRANSFER,824.27,2025-05-08T00:00:00Z,False,-1
1896,126,110,TRANSFER,560.82,2025-05-08T00:00:00Z,False,-1
1897,1011,96,TRANSFER,541.67,2025-05-08T00:00:00Z,False,-1
1898,942,7,TRANSFER,843.18,2025-05-08T00:00:00Z,False,-1
1899,903,132,TRANSFER,317.41,2025-05-08T00:00:00Z,False,-1
1900,960,13,TRANSFER,431.73,2025-05-08T00:00:00Z,False,-1
1901,22,42,TRANSFER,795.69,2025-05-08T00:00:00Z,False,-1
1902,1360,33,TRANSFER,987.77,2025-05-08T00:00:00Z,False,-1
1903,397,17,TRANSFER,139.35,2025-05-08T00:00:00Z,False,-1
1904,1373,30,TRANSFER,716.09,2025-05-08T00:00:00Z,False,-1
1905,113,31,TRANSFER,519.83,2025-05-08T00:00:00Z,False,-1
1906,83,663,TRANSFER,223.83,2025-05-08T00:00:00Z,True,28
1907,1330,40,TRANSFER,742.89,2025-05-08T00:00:00Z,False,-1
1908,1417,92,TRANSFER,602.79,2025-05-08T00:00:00Z,False,-1
1909,1333,126,TRANSFER,465.15,2025-05-08T00:00:00Z,False,-1
1910,1338,43,TRANSFER,321.57,2025-05-08T00:00:00Z,False,-1
1911,1139,119,TRANSFER,346.13,2025-05-08T00:00:00Z,False,-1
1912,885,346,TRANSFER,476.88,2025-05-08T00:00:00Z,False,-1
1913,1190,595,TRANSFER,651.53,2025-05-08T00:00:00Z,False,-1
1914,386,118,TRANSFER,373.85,2025-05-08T00:00:00Z,False,-1
1915,641,51,TRANSFER,324.81,2025-05-08T00:00:00Z,False,-1
1916,557,106,TRANSFER,731.23,2025-05-08T00:00:00Z,False,-1
1917,55,346,TRANSFER,661.61,2025-05-08T00:00:00Z,False,-1
1918,498,10,TRANSFER,704.53,2025-05-08T00:00:00Z,False,-1
1919,1372,20,TRANSFER,28.53,2025-05-08T00:00:00Z,False,-1
1920,1372,20,TRANSFER,6.24,2025-05-08T00:00:00Z,False,-1
1921,1217,134,TRANSFER,466.5,2025-05-08T00:00:00Z,True,9
1922,614,66,TRANSFER,394.58,2025-05-08T00:00:00Z,False,-1
1923,1297,28,TRANSFER,357.06,2025-05-08T00:00:00Z,False,-1
1924,1357,117,TRANSFER,822.11,2025-05-08T00:00:00Z,False,-1
1925,1302,41,TRANSFER,762.37,2025-05-08T00:00:00Z,False,-1
1926,1332,40,TRANSFER,972.38,2025-05-08T00:00:00Z,False,-1
1927,1332,40,TRANSFER,288.24,2025-05-08T00:00:00Z,False,-1
1928,1409,36,TRANSFER,397.67,2025-05-08T00:00:00Z,False,-1
1929,350,1019,TRANSFER,621.76,2025-05-08T00:00:00Z,False,-1
1930,119,567,TRANSFER,543.95,2025-05-08T00:00:00Z,True,38
1931,1430,52,TRANSFER,695.93,2025-05-08T00:00:00Z,False,-1
1932,453,122,TRANSFER,464.4,2025-05-08T00:00:00Z,True,20
1933,1391,41,TRANSFER,836.2,2025-05-08T00:00:00Z,False,-1
1934,1391,249,TRANSFER,963.37,2025-05-08T00:00:00Z,False,-1
1935,94,46,TRANSFER,281.63,2025-05-08T00:00:00Z,False,-1
1936,1121,140,TRANSFER,173.81,2025-05-08T00:00:00Z,False,-1
1937,1162,40,TRANSFER,744.72,2025-05-08T00:00:00Z,False,-1
1938,869,32,TRANSFER,487.18,2025-05-08T00:00:00Z,False,-1
1939,1385,154,TRANSFER,126.51,2025-05-08T00:00:00Z,False,-1
1940,400,59,TRANSFER,930.53,2025-05-08T00:00:00Z,False,-1
1941,1108,25,TRANSFER,942.99,2025-05-08T00:00:00Z,False,-1
1942,973,71,TRANSFER,460.78,2025-05-08T00:00:00Z,False,-1
1943,876,25,TRANSFER,311.42,2025-05-08T00:00:00Z,False,-1
1944,1326,21,TRANSFER,368.9,2025-05-08T00:00:00Z,False,-1
1945,1326,125,TRANSFER,671.99,2025-05-08T00:00:00Z,False,-1
1946,504,103,TRANSFER,835.08,2025-05-08T00:00:00Z,False,-1
1947,1045,386,TRANSFER,585.35,2025-05-08T00:00:00Z,False,-1
1948,899,232,TRANSFER,386.92,2025-05-08T00:00:00Z,False,-1
1949,384,25,TRANSFER,537.11,2025-05-08T00:00:00Z,False,-1
1950,384,33,TRANSFER,922.79,2025-05-08T00:00:00Z,False,-1
1951,976,77,TRANSFER,676.9,2025-05-08T00:00:00Z,False,-1
1952,1377,29,TRANSFER,795.24,2025-05-08T00:00:00Z,True,14
1953,872,316,TRANSFER,539.82,2025-05-08T00:00:00Z,False,-1
1954,1261,146,TRANSFER,938.42,2025-05-08T00:00:00Z,False,-1
1955,778,227,TRANSFER,204.35,2025-05-08T00:00:00Z,False,-1
1956,1122,20,TRANSFER,29.62,2025-05-08T00:00:00Z,False,-1
1957,799,28,TRANSFER,621.2,2025-05-08T00:00:00Z,False,-1
1958,1099,17,TRANSFER,597.53,2025-05-08T00:00:00Z,False,-1
1959,1200,13,TRANSFER,811.87,2025-05-08T00:00:00Z,False,-1
1960,382,89,TRANSFER,317.07,2025-05-08T00:00:00Z,False,-1
1961,380,15,TRANSFER,230.77,2025-05-08T00:00:00Z,False,-1
1962,132,32,TRANSFER,231.64,2025-05-08T00:00:00Z,False,-1
1963,503,12,TRANSFER,183.03,2025-05-08T00:00:00Z,False,-1
1964,1426,549,TRANSFER,571.25,2025-05-08T00:00:00Z,False,-1
1965,95,1120,TRANSFER,897.78,2025-05-08T00:00:00Z,True,32
1966,928,39,TRANSFER,627.8,2025-05-08T00:00:00Z,False,-1
1967,777,68,TRANSFER,919.37,2025-05-08T00:00:00Z,False,-1
1968,1380,18,TRANSFER,716.49,2025-05-08T00:00:00Z,False,-1
1969,859,40,TRANSFER,586.63,2025-05-08T00:00:00Z,False,-1
1970,951,26,TRANSFER,862.29,2025-05-08T00:00:00Z,False,-1
1971,44,96,TRANSFER,827.94,2025-05-08T00:00:00Z,False,-1
1972,1128,43,TRANSFER,773.89,2025-05-08T00:00:00Z,False,-1
1973,616,9,TRANSFER,721.24,2025-05-08T00:00:00Z,False,-1
1974,921,238,TRANSFER,806.37,2025-05-08T00:00:00Z,False,-1
1975,61,22,TRANSFER,433.71,2025-05-08T00:00:00Z,False,-1
1976,1325,256,TRANSFER,163.93,2025-05-08T00:00:00Z,False,-1
1977,945,21,TRANSFER,433.93,2025-05-08T00:00:00Z,False,-1
1978,949,341,TRANSFER,555.74,2025-05-08T00:00:00Z,False,-1
1979,1299,4,TRANSFER,603.33,2025-05-08T00:00:00Z,False,-1
1980,1004,26,TRANSFER,819.54,2025-05-08T00:00:00Z,False,-1
1981,916,79,TRANSFER,699.6,2025-05-08T00:00:00Z,False,-1
1982,6,37,TRANSFER,32.94,2025-05-08T00:00:00Z,False,-1
1983,606,50,TRANSFER,126.79,2025-05-08T00:00:00Z,False,-1
1984,1412,40,TRANSFER,406.25,2025-05-08T00:00:00Z,False,-1
1985,1421,20,TRANSFER,31.07,2025-05-08T00:00:00Z,False,-1
1986,1421,323,TRANSFER,295.21,2025-05-08T00:00:00Z,False,-1
1987,36,341,TRANSFER,263.26,2025-05-08T00:00:00Z,False,-1
1988,982,23,TRANSFER,979.74,2025-05-08T00:00:00Z,False,-1
1989,1154,170,TRANSFER,547.46,2025-05-08T00:00:00Z,False,-1
1990,891,433,TRANSFER,864.97,2025-05-08T00:00:00Z,False,-1
1991,891,365,TRANSFER,996.57,2025-05-08T00:00:00Z,False,-1
1992,917,17,TRANSFER,808.66,2025-05-08T00:00:00Z,False,-1
1993,620,111,TRANSFER,479.5,2025-05-08T00:00:00Z,False,-1
1994,1316,132,TRANSFER,669.75,2025-05-08T00:00:00Z,False,-1
1995,1193,17,TRANSFER,609.02,2025-05-08T00:00:00Z,False,-1
1996,1127,205,TRANSFER,702.05,2025-05-08T00:00:00Z,False,-1
1997,1433,61,TRANSFER,912.95,2025-05-08T00:00:00Z,False,-1
1998,392,546,TRANSFER,818.29,2025-05-08T00:00:00Z,False,-1
1999,784,53,TRANSFER,231.23,2025-05-08T00:00:00Z,False,-1
2000,1100,903,TRANSFER,754.28,2025-05-08T00:00:00Z,False,-1
2001,1430,36,TRANSFER,372.78,2025-05-09T00:00:00Z,False,-1
2002,118,85,TRANSFER,630.21,2025-05-09T00:00:00Z,False,-1
2003,218,30,TRANSFER,715.41,2025-05-09T00:00:00Z,False,-1
2004,499,1225,TRANSFER,433.81,2025-05-09T00:00:00Z,False,-1
2005,883,18,TRANSFER,851.89,2025-05-09T00:00:00Z,False,-1
2006,1405,37,TRANSFER,6.66,2025-05-09T00:00:00Z,False,-1
2007,1405,16,TRANSFER,2.87,2025-05-09T00:00:00Z,False,-1
2008,0,20,TRANSFER,16.95,2025-05-09T00:00:00Z,False,-1
2009,0,19,TRANSFER,588.59,2025-05-09T00:00:00Z,False,-1
2010,966,25,TRANSFER,170.56,2025-05-09T00:00:00Z,False,-1
2011,611,30,TRANSFER,101.44,2025-05-09T00:00:00Z,False,-1
2012,916,79,TRANSFER,272.4,2025-05-09T00:00:00Z,False,-1
2013,916,75,TRANSFER,336.04,2025-05-09T00:00:00Z,False,-1
2014,1133,443,TRANSFER,161.94,2025-05-09T00:00:00Z,False,-1
2015,769,44,TRANSFER,305.78,2025-05-09T00:00:00Z,False,-1
