tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
349,175,118,TRANSFER,627.63,2025-06-17T00:00:00Z,FALSE,-1
350,301,160,TRANSFER,723.69,2025-06-17T00:00:00Z,FALSE,-1
351,317,160,TRANSFER,325,2025-06-18T00:00:00Z,FALSE,-1
352,110,160,TRANSFER,398.88,2025-06-18T00:00:00Z,FALSE,-1
353,102,160,TRANSFER,444.23,2025-06-18T00:00:00Z,FALSE,-1
354,102,160,TRANSFER,761.29,2025-06-18T00:00:00Z,FALSE,-1
355,51,160,TRANSFER,497.25,2025-06-18T00:00:00Z,FALSE,-1
356,246,42,TRANSFER,650.08,2025-06-18T00:00:00Z,FALSE,-1
357,341,160,TRANSFER,772.2,2025-06-18T00:00:00Z,FALSE,-1
358,269,288,TRANSFER,188.83,2025-06-19T00:00:00Z,FALSE,-1
359,300,256,TRANSFER,119.41,2025-06-19T00:00:00Z,FALSE,-1
360,153,160,TRANSFER,934.23,2025-06-19T00:00:00Z,FALSE,-1
361,153,160,TRANSFER,724.13,2025-06-19T00:00:00Z,FALSE,-1
362,97,160,TRANSFER,821.69,2025-06-19T00:00:00Z,FALSE,-1
363,156,160,TRANSFER,289.77,2025-06-19T00:00:00Z,FALSE,-1
364,118,160,TRANSFER,342.4,2025-06-20T00:00:00Z,FALSE,-1
365,289,193,TRANSFER,523.57,2025-06-20T00:00:00Z,FALSE,-1
366,234,160,TRANSFER,516.38,2025-06-20T00:00:00Z,FALSE,-1
367,131,283,TRANSFER,218.31,2025-06-20T00:00:00Z,FALSE,-1
368,201,75,TRANSFER,117.7,2025-06-20T00:00:00Z,FALSE,-1
369,20,205,TRANSFER,235.5,2025-06-20T00:00:00Z,FALSE,-1
370,345,88,TRANSFER,277.91,2025-06-20T00:00:00Z,FALSE,-1
371,261,160,TRANSFER,358.32,2025-06-21T00:00:00Z,FALSE,-1
372,137,189,TRANSFER,193,2025-06-21T00:00:00Z,FALSE,-1
373,179,160,TRANSFER,528.03,2025-06-21T00:00:00Z,FALSE,-1
374,21,88,TRANSFER,940.52,2025-06-21T00:00:00Z,FALSE,-1
375,51,160,TRANSFER,271.74,2025-06-21T00:00:00Z,FALSE,-1
376,92,256,TRANSFER,840.1,2025-06-22T00:00:00Z,FALSE,-1
377,129,160,TRANSFER,630.73,2025-06-22T00:00:00Z,FALSE,-1
378,179,160,TRANSFER,693.69,2025-06-22T00:00:00Z,FALSE,-1
379,160,314,TRANSFER,979.52,2025-06-22T00:00:00Z,FALSE,-1
380,202,160,TRANSFER,291.93,2025-06-23T00:00:00Z,FALSE,-1
381,191,160,TRANSFER,592.29,2025-06-23T00:00:00Z,FALSE,-1
382,94,50,TRANSFER,892.57,2025-06-23T00:00:00Z,FALSE,-1
383,236,160,TRANSFER,522.8,2025-06-23T00:00:00Z,FALSE,-1
384,24,160,TRANSFER,905.23,2025-06-23T00:00:00Z,FALSE,-1
385,207,160,TRANSFER,837.41,2025-06-23T00:00:00Z,FALSE,-1
386,277,160,TRANSFER,568.15,2025-06-24T00:00:00Z,FALSE,-1
387,207,160,TRANSFER,970.55,2025-06-24T00:00:00Z,FALSE,-1
388,267,189,TRANSFER,843.37,2025-06-24T00:00:00Z,FALSE,-1
389,160,314,TRANSFER,284.21,2025-06-24T00:00:00Z,FALSE,-1
390,138,160,TRANSFER,800.57,2025-06-24T00:00:00Z,FALSE,-1
391,138,160,TRANSFER,242.53,2025-06-24T00:00:00Z,FALSE,-1
392,175,118,TRANSFER,934.86,2025-06-24T00:00:00Z,FALSE,-1
393,43,288,TRANSFER,866.26,2025-06-24T00:00:00Z,FALSE,-1
394,317,160,TRANSFER,139.18,2025-06-25T00:00:00Z,FALSE,-1
395,110,160,TRANSFER,483.64,2025-06-25T00:00:00Z,FALSE,-1
396,149,35,TRANSFER,727.8,2025-06-25T00:00:00Z,FALSE,-1
397,5,160,TRANSFER,313.23,2025-06-25T00:00:00Z,FALSE,-1
398,102,160,TRANSFER,780.49,2025-06-25T00:00:00Z,FALSE,-1
399,84,335,TRANSFER,229.61,2025-06-25T00:00:00Z,FALSE,-1
400,332,22,TRANSFER,374.81,2025-06-25T00:00:00Z,FALSE,-1
401,101,305,TRANSFER,233.31,2025-06-25T00:00:00Z,FALSE,-1
402,300,99,TRANSFER,859.75,2025-06-26T00:00:00Z,FALSE,-1
403,88,281,TRANSFER,352.38,2025-06-26T00:00:00Z,FALSE,-1
404,156,160,TRANSFER,419.61,2025-06-26T00:00:00Z,FALSE,-1
405,118,276,TRANSFER,376.6,2025-06-27T00:00:00Z,FALSE,-1
406,103,187,TRANSFER,120,2025-06-27T00:00:00Z,FALSE,-1
407,147,125,TRANSFER,293.96,2025-06-27T00:00:00Z,FALSE,-1
408,87,100,TRANSFER,611.59,2025-06-27T00:00:00Z,FALSE,-1
409,234,160,TRANSFER,724.57,2025-06-27T00:00:00Z,FALSE,-1
410,18,29,TRANSFER,393.41,2025-06-27T00:00:00Z,FALSE,-1
411,51,160,TRANSFER,703.6,2025-06-28T00:00:00Z,FALSE,-1
412,261,160,TRANSFER,479.72,2025-06-28T00:00:00Z,FALSE,-1
413,269,29,TRANSFER,744.11,2025-06-28T00:00:00Z,FALSE,-1
414,160,230,TRANSFER,577.19,2025-06-29T00:00:00Z,FALSE,-1
415,322,29,TRANSFER,285.87,2025-06-30T00:00:00Z,FALSE,-1
416,24,160,TRANSFER,128.05,2025-06-30T00:00:00Z,FALSE,-1
417,56,22,TRANSFER,444.46,2025-06-30T00:00:00Z,FALSE,-1
418,94,50,TRANSFER,181.58,2025-06-30T00:00:00Z,FALSE,-1
419,233,305,TRANSFER,571.5,2025-06-30T00:00:00Z,FALSE,-1
420,236,160,TRANSFER,683.17,2025-06-30T00:00:00Z,FALSE,-1
421,142,6,TRANSFER,572.49,2025-06-30T00:00:00Z,FALSE,-1
422,295,38,TRANSFER,255.19,2025-06-30T00:00:00Z,FALSE,-1
423,207,160,TRANSFER,381.65,2025-06-30T00:00:00Z,FALSE,-1
424,175,118,TRANSFER,512.26,2025-07-01T00:00:00Z,FALSE,-1
425,160,230,TRANSFER,218.37,2025-07-01T00:00:00Z,FALSE,-1
426,43,303,TRANSFER,887.66,2025-07-01T00:00:00Z,FALSE,-1
427,267,327,TRANSFER,639.1,2025-07-01T00:00:00Z,FALSE,-1
428,136,225,TRANSFER,445.87,2025-07-01T00:00:00Z,FALSE,-1
429,102,242,TRANSFER,253.61,2025-07-01T00:00:00Z,FALSE,-1
430,244,318,TRANSFER,939.43,2025-07-01T00:00:00Z,FALSE,-1
431,138,160,TRANSFER,556.96,2025-07-01T00:00:00Z,FALSE,-1
432,346,160,TRANSFER,888.54,2025-07-01T00:00:00Z,FALSE,-1
433,114,160,TRANSFER,655.68,2025-07-01T00:00:00Z,FALSE,-1
434,67,13,TRANSFER,413.24,2025-07-02T00:00:00Z,FALSE,-1
435,131,83,TRANSFER,319.88,2025-07-02T00:00:00Z,FALSE,-1
436,102,160,TRANSFER,676.41,2025-07-02T00:00:00Z,FALSE,-1
437,102,160,TRANSFER,679.42,2025-07-02T00:00:00Z,FALSE,-1
438,30,224,TRANSFER,421.04,2025-07-02T00:00:00Z,FALSE,-1
439,182,230,TRANSFER,732.84,2025-07-02T00:00:00Z,FALSE,-1
440,110,160,TRANSFER,658.44,2025-07-02T00:00:00Z,FALSE,-1
441,114,160,TRANSFER,788.78,2025-07-02T00:00:00Z,FALSE,-1
442,66,75,TRANSFER,429.62,2025-07-02T00:00:00Z,FALSE,-1
443,317,160,TRANSFER,856.25,2025-07-02T00:00:00Z,FALSE,-1
444,195,214,TRANSFER,692.75,2025-07-02T00:00:00Z,TRUE,50
445,243,111,TRANSFER,774.83,2025-07-03T00:00:00Z,FALSE,-1
446,247,168,TRANSFER,118.71,2025-07-03T00:00:00Z,FALSE,-1
447,70,29,TRANSFER,392.32,2025-07-03T00:00:00Z,FALSE,-1
448,300,256,TRANSFER,473.96,2025-07-03T00:00:00Z,FALSE,-1
449,174,49,TRANSFER,766.82,2025-07-03T00:00:00Z,FALSE,-1
450,91,9,TRANSFER,923.52,2025-07-03T00:00:00Z,FALSE,-1
451,156,160,TRANSFER,870.68,2025-07-03T00:00:00Z,FALSE,-1
452,257,160,TRANSFER,564.55,2025-07-04T00:00:00Z,FALSE,-1
453,170,120,TRANSFER,217.24,2025-07-04T00:00:00Z,FALSE,-1
454,327,182,TRANSFER,272.78,2025-07-04T00:00:00Z,FALSE,-1
455,234,160,TRANSFER,503.01,2025-07-04T00:00:00Z,FALSE,-1
456,12,53,TRANSFER,336.56,2025-07-04T00:00:00Z,FALSE,-1
457,347,300,TRANSFER,611.84,2025-07-04T00:00:00Z,FALSE,-1
458,169,262,TRANSFER,616.11,2025-07-04T00:00:00Z,FALSE,-1
459,118,208,TRANSFER,217.33,2025-07-04T00:00:00Z,FALSE,-1
460,51,160,TRANSFER,418.67,2025-07-05T00:00:00Z,FALSE,-1
461,46,168,TRANSFER,865.34,2025-07-05T00:00:00Z,FALSE,-1
462,21,88,TRANSFER,674.86,2025-07-05T00:00:00Z,FALSE,-1
463,171,305,TRANSFER,915.12,2025-07-05T00:00:00Z,FALSE,-1
464,140,330,TRANSFER,591.74,2025-07-05T00:00:00Z,FALSE,-1
465,261,160,TRANSFER,841.61,2025-07-05T00:00:00Z,FALSE,-1
466,237,197,TRANSFER,156.98,2025-07-06T00:00:00Z,FALSE,-1
467,347,300,TRANSFER,392.15,2025-07-06T00:00:00Z,FALSE,-1
468,160,134,TRANSFER,997.67,2025-07-06T00:00:00Z,FALSE,-1
469,129,160,TRANSFER,149.3,2025-07-06T00:00:00Z,FALSE,-1
470,77,90,TRANSFER,679.07,2025-07-06T00:00:00Z,FALSE,-1
471,207,160,TRANSFER,816.18,2025-07-07T00:00:00Z,FALSE,-1
472,259,256,TRANSFER,842.46,2025-07-07T00:00:00Z,FALSE,-1
473,287,239,TRANSFER,389.73,2025-07-07T00:00:00Z,FALSE,-1
474,4,119,TRANSFER,525.72,2025-07-07T00:00:00Z,FALSE,-1
475,202,160,TRANSFER,308.41,2025-07-07T00:00:00Z,FALSE,-1
476,24,160,TRANSFER,334.73,2025-07-07T00:00:00Z,FALSE,-1
477,236,160,TRANSFER,958.67,2025-07-07T00:00:00Z,FALSE,-1
478,85,235,TRANSFER,778.34,2025-07-08T00:00:00Z,FALSE,-1
479,260,30,TRANSFER,935.38,2025-07-08T00:00:00Z,FALSE,-1
480,277,160,TRANSFER,466.62,2025-07-08T00:00:00Z,FALSE,-1
481,160,134,TRANSFER,175.53,2025-07-08T00:00:00Z,FALSE,-1
482,138,160,TRANSFER,395.77,2025-07-08T00:00:00Z,FALSE,-1
483,138,160,TRANSFER,231.54,2025-07-08T00:00:00Z,FALSE,-1
484,301,160,TRANSFER,368.78,2025-07-08T00:00:00Z,FALSE,-1
485,175,118,TRANSFER,299.66,2025-07-08T00:00:00Z,FALSE,-1
486,317,160,TRANSFER,272.52,2025-07-09T00:00:00Z,FALSE,-1
487,5,160,TRANSFER,565.45,2025-07-09T00:00:00Z,FALSE,-1
488,110,160,TRANSFER,240.66,2025-07-09T00:00:00Z,FALSE,-1
489,102,160,TRANSFER,767.89,2025-07-09T00:00:00Z,FALSE,-1
490,40,107,TRANSFER,260.5,2025-07-09T00:00:00Z,FALSE,-1
491,72,107,TRANSFER,123.01,2025-07-09T00:00:00Z,FALSE,-1
492,156,160,TRANSFER,133.14,2025-07-10T00:00:00Z,FALSE,-1
493,300,99,TRANSFER,575.43,2025-07-10T00:00:00Z,FALSE,-1
494,97,160,TRANSFER,717.9,2025-07-10T00:00:00Z,FALSE,-1
495,347,160,TRANSFER,248.09,2025-07-11T00:00:00Z,FALSE,-1
496,180,160,TRANSFER,676.83,2025-07-11T00:00:00Z,FALSE,-1
497,118,76,TRANSFER,321.78,2025-07-11T00:00:00Z,FALSE,-1
498,234,160,TRANSFER,490.85,2025-07-11T00:00:00Z,FALSE,-1
499,112,49,TRANSFER,892.56,2025-07-11T00:00:00Z,FALSE,-1
500,37,22,TRANSFER,350.6,2025-07-11T00:00:00Z,FALSE,-1
